source_x,mu_1,mu_2,td_1,td_2
8.157946063799063e-05,2.795678,-1.605502,0.0,4.086269e-06
8.312618726879713e-05,2.770103,-1.555592,0.0,4.162136e-06
8.47022394584114e-05,2.744757,-1.50644,0.0,4.239472e-06
8.630817321225952e-05,2.719643,-1.458054,0.0,4.318304e-06
8.794455507749471e-05,2.694764,-1.410435,0.0,4.39866e-06
8.961196234286518e-05,2.67012,-1.363588,0.0,4.480568e-06
9.131098324237321e-05,2.645714,-1.317514,0.0,4.564058e-06
9.304221716279378e-05,2.621548,-1.272213,0.0,4.649158e-06
9.48062748551286e-05,2.597622,-1.227684,0.0,4.735899e-06
9.660377865006911e-05,2.573939,-1.183925,0.0,4.824311e-06
9.843536267754447e-05,2.5505,-1.140933,0.0,4.914426e-06
0.00010030167309043228,2.527305,-1.098704,0.0,5.006275e-06
0.00010220336829251077,2.504356,-1.057233,0.0,5.099891e-06
0.00010414111917073287,2.481654,-1.016516,0.0,5.195306e-06
0.00010611560933190406,2.459199,-0.9765453,0.0,5.292555e-06
0.00010812753534384781,2.436991,-0.9373148,0.0,5.391671e-06
0.0001101776069811432,2.415032,-0.8988171,0.0,5.492689e-06
0.00011226654747552181,2.393322,-0.8610443,0.0,5.595646e-06
0.00011439509377101213,2.37186,-0.8239882,0.0,5.700577e-06
0.00011656399678392114,2.350647,-0.7876401,0.0,5.80752e-06
0.00011877402166774554,2.329683,-0.751991,0.0,5.916512e-06
0.00012102594808310527,2.308968,-0.7170316,0.0,6.027591e-06
0.00012332057047279498,2.288501,-0.6827523,0.0,6.140798e-06
0.0001256586983420505,2.268282,-0.6491433,0.0,6.256171e-06
0.00012804115654412913,2.248311,-0.6161946,0.0,6.373751e-06
0.00013046878557130415,2.228587,-0.5838961,0.0,6.49358e-06
0.00013294244185137695,2.209109,-0.5522375,0.0,6.615701e-06
0.0001354629980498107,2.189877,-0.5212085,0.0,6.740155e-06
0.00013803134337759236,2.17089,-0.4907986,0.0,6.866988e-06
0.00014064838390493182,2.152147,-0.4609975,0.0,6.996243e-06
0.00014331504288090874,2.133647,-0.4317945,0.0,7.127967e-06
0.0001460322610591797,2.115389,-0.4031792,0.0,7.262206e-06
0.00014880099702986024,2.097371,-0.3751411,0.0,7.399007e-06
0.00015162222755770049,2.079593,-0.3476699,0.0,7.538418e-06
0.0001544969479266715,2.062053,-0.320755,0.0,7.680489e-06
0.0001574261722910849,2.044749,-0.2943862,0.0,7.82527e-06
0.00016041093403337028,2.027682,-0.2685532,0.0,7.972812e-06
0.00016345228612863548,2.010848,-0.2432459,0.0,8.123166e-06
0.0001665513015161391,1.994246,-0.2184541,0.0,8.276387e-06
0.00016970907347780526,1.977875,-0.1941679,0.0,8.432527e-06
0.0001729267160239166,1.961733,-0.1703774,0.0,8.591642e-06
0.00017620536428611836,1.945818,-0.1470729,0.0,8.753788e-06
0.00017954617491787415,1.930129,-0.1242448,0.0,8.919023e-06
0.0001829503265025144,1.914664,-0.1018835,0.0,9.087404e-06
0.00018641901996902167,1.899421,-0.07997972,0.0,9.258991e-06
0.00018995347901569815,1.884398,-0.05852423,0.0,9.433845e-06
