source_x,source_y,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
4.453533950009467e-05,6.200346036228621e-06,5.586209,12.00082,-8.112634,-6.682767,0.0,0.7748780544,0.9094299840000001,1.001927232
4.714122919317525e-05,3.814609966827544e-06,5.507686,12.36115,-8.014526,-7.063588,0.0,0.8210516832000001,0.95857344,1.0148734080000001
4.352790335914098e-06,5.094313284553973e-05,8.329196,9.445892,-10.95728,-4.011193,0.0,0.06857955936,0.2038010112,1.0273556160000001
6.803017335433494e-05,6.7533479187793726e-06,4.979255,0.0,0.0,-8.393222,0.0,0.0,0.0,1.3055687999999999
7.1716791816632565e-06,1.0243457486029208e-05,7.082243,7.955415,-6.709187,-5.530109,0.0,0.1245147552,0.476736624,0.6421553856
7.155370439399208e-06,1.7586238753407447e-06,7.048327,7.892384,0.0,0.0,0.0,0.1246900608,0.0,0.0
1.0178850992493415e-05,4.372196911233129e-05,7.522263,9.722239,-10.20434,-4.236018,0.0,0.1648389312,0.29236127040000004,0.996666336
1.873001018279735e-05,3.738215381508446e-05,6.826412,10.54637,-10.09114,-4.479959,0.0,0.3092013216,0.4121588448,1.008220608
2.9968559315355666e-05,6.599922137087275e-06,6.06679,9.938063,-7.117347,-6.09218,0.0,0.5214091392,0.7362768672,0.839412288
5.235325537805268e-05,2.816195209959977e-05,5.422671,0.0,0.0,-5.345476,0.0,0.0,0.0,1.2778344
2.6728370878906747e-05,5.4213249159423654e-05,6.704734,0.0,0.0,-3.98357,0.0,0.0,0.0,1.262190816
3.4390684767696e-05,3.184663286104206e-05,6.040949,0.0,0.0,-4.836124,0.0,0.0,0.0,1.110748896
3.0970869813721175e-05,4.6194015748724284e-05,6.348593,0.0,0.0,-4.259945,0.0,0.0,0.0,1.218243456
8.756897995981837e-05,4.981474183634696e-06,4.583987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2227051786554326e-05,6.543334023205146e-05,7.284431,0.0,0.0,-3.661701,0.0,0.0,0.0,1.347357888
8.35998183817289e-05,7.2881227088755444e-06,4.658547,0.0,0.0,-10.50306,0.0,0.0,0.0,1.529104608
5.684172761384056e-06,8.576366223615593e-05,11.17214,0.0,0.0,-3.184925,0.0,0.0,0.0,1.471039488
6.681545375404573e-05,6.473207890340613e-06,5.006496,0.0,0.0,-8.315145,0.0,0.0,0.0,1.287145728
1.7547108801600606e-05,4.904006368716197e-05,7.152491,12.1707,-12.42124,-4.096821,0.0,0.27769072320000004,0.3377113344,1.120233024
5.497894708942095e-06,7.788875447553146e-05,10.23365,0.0,0.0,-3.3471,0.0,0.0,0.0,1.365514848
3.506474973471299e-05,1.2852587422699618e-05,5.9036,10.87296,-8.150808,-5.831115,0.0,0.6070536576,0.7493230944,0.947347488
4.7802504860641934e-05,2.9493391090878853e-05,5.564217,0.0,0.0,-5.170228,0.0,0.0,0.0,1.236809952
4.361430645325942e-06,4.066715853763272e-05,7.87913,8.723163,-9.477086,-4.321642,0.0,0.07141215744,0.256102128,0.913569408
4.260351364103842e-05,3.923153147601099e-05,5.799998,0.0,0.0,-4.631323,0.0,0.0,0.0,1.269910656
4.1550475335445325e-06,1.0599576150415149e-05,7.24959,7.75498,-6.705795,-5.500275,0.0,0.07212137183999999,0.446508288,0.617896512
3.890887205304107e-05,3.8534299216852095e-05,5.928678,0.0,0.0,-4.614432,0.0,0.0,0.0,1.2232728
7.705656668261595e-06,5.6474398899077264e-05,8.253388,10.69406,-12.27693,-3.862127,0.0,0.1182498048,0.20741071679999998,1.1186208
2.03398507188089e-05,5.82074588359147e-05,7.210235,0.0,0.0,-3.844899,0.0,0.0,0.0,1.2474328319999999
1.3549289513239036e-05,8.001050219524481e-05,8.886342,0.0,0.0,-3.308825,0.0,0.0,0.0,1.4528799359999998
7.858511103597902e-05,9.381319358125181e-06,4.757451,0.0,0.0,-9.069717,0.0,0.0,0.0,1.4702048639999998
6.268103183566007e-06,2.1642702597021707e-05,7.261895,8.114173,-7.559912,-5.016547,0.0,0.1073884608,0.38814431039999997,0.7377927552000001
3.201229607122973e-05,2.2235275812661914e-05,6.058444,11.22448,-9.242383,-5.244081,0.0,0.546950448,0.6511098815999999,0.9962585279999999
6.851405587007108e-05,1.4526985647566884e-05,4.976549,0.0,0.0,-7.189099,0.0,0.0,0.0,1.368413568
8.326178831401477e-06,8.143671804307439e-05,9.960454,0.0,0.0,-3.274101,0.0,0.0,0.0,1.4321784960000001
2.9881380694706615e-05,1.0522064138025298e-05,6.080298,10.05113,-7.493732,-5.842124,0.0,0.5185319328,0.706644,0.8710744319999999
8.263721192155424e-05,4.700067557484492e-06,4.675833,0.0,0.0,-11.4044,0.0,0.0,0.0,1.499145408
3.969695164142347e-05,1.3339796050233919e-05,5.750848,11.67842,-8.702792,-5.932965,0.0,0.6867208511999999,0.8009873568,1.003448736
5.248553183759383e-05,2.8256580801632058e-05,5.419289,0.0,0.0,-5.343087,0.0,0.0,0.0,1.280229408
1.1211676091317225e-05,1.8332759298530453e-05,6.944026,8.423834,-7.388608,-5.180365,0.0,0.19300541759999998,0.45701271359999995,0.7522174079999999
3.571344928068075e-05,3.042283777737023e-05,5.979177,0.0,0.0,-4.916447,0.0,0.0,0.0,1.11135456
2.0565547888647564e-05,1.0941469113878608e-05,6.450307,9.06069,-7.079543,-5.634276,0.0,0.35681713919999997,0.6032189664,0.7774239168
2.9499754767791967e-05,3.210630469680603e-05,6.239666,12.19781,-10.87191,-4.766761,0.0,0.4931060544,0.5613967007999999,1.062228384
